trial,seed,analysis,scenario,sigma_q,lambda,operator,policy_violation_rate,veto_preservation_rate,predictive_utility,n_veto_topk,n_weak_nv_topk,n_normal_topk,frac_veto_topk,frac_weak_nv_topk,frac_normal_topk,e_weak_context,observed_veto_rate,false_negative_veto_rate,kendall_tau,jaccard_top_k
1,43,lambda_sensitivity,low_veto_frac,0.0,1.0,min,0.0,1.0,0.7594485041847997,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
2,44,lambda_sensitivity,low_veto_frac,0.0,0.0,linear,0.0,1.0,0.5183658161039366,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
2,44,lambda_sensitivity,low_veto_frac,0.0,0.0,geometric,0.0,1.0,0.5183658161039366,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
2,44,lambda_sensitivity,low_veto_frac,0.0,0.0,min,0.0,1.0,0.7667975224724521,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
2,44,lambda_sensitivity,low_veto_frac,0.0,0.1,linear,0.0,1.0,0.5598940530681111,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9377010900634376,0.8348623853211009
2,44,lambda_sensitivity,low_veto_frac,0.0,0.1,geometric,0.0,1.0,0.592433311801035,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9260287993577843,0.7391304347826086
2,44,lambda_sensitivity,low_veto_frac,0.0,0.1,min,0.0,1.0,0.7667975224724521,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
2,44,lambda_sensitivity,low_veto_frac,0.0,0.2,linear,0.0,1.0,0.6224342211544461,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8599119507320853,0.6666666666666666
2,44,lambda_sensitivity,low_veto_frac,0.0,0.2,geometric,0.0,1.0,0.6650029148344183,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8414409713511615,0.5384615384615384
2,44,lambda_sensitivity,low_veto_frac,0.0,0.2,min,0.0,1.0,0.7667975224724521,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
2,44,lambda_sensitivity,low_veto_frac,0.0,0.3,linear,0.0,1.0,0.6842049943280469,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7633129453039126,0.5037593984962406
2,44,lambda_sensitivity,low_veto_frac,0.0,0.3,geometric,0.0,1.0,0.7076700927873268,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7507681501179067,0.43884892086330934
2,44,lambda_sensitivity,low_veto_frac,0.0,0.3,min,0.0,1.0,0.7667975224724521,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
2,44,lambda_sensitivity,low_veto_frac,0.0,0.4,linear,0.0,1.0,0.7297737259569336,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6454826843666263,0.3986013986013986
2,44,lambda_sensitivity,low_veto_frac,0.0,0.4,geometric,0.0,1.0,0.7479605665728097,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6554713762480556,0.3333333333333333
2,44,lambda_sensitivity,low_veto_frac,0.0,0.4,min,0.0,1.0,0.7667975224724521,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
2,44,lambda_sensitivity,low_veto_frac,0.0,0.5,linear,0.0,1.0,0.7695151432672317,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.504561027709458,0.2987012987012987
2,44,lambda_sensitivity,low_veto_frac,0.0,0.5,geometric,0.0,1.0,0.7721154935001288,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5570678842004917,0.27388535031847133
2,44,lambda_sensitivity,low_veto_frac,0.0,0.5,min,0.0,1.0,0.7667975224724521,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
2,44,lambda_sensitivity,low_veto_frac,0.0,0.6,linear,0.0,1.0,0.8045245486904932,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3553609453297974,0.2422360248447205
2,44,lambda_sensitivity,low_veto_frac,0.0,0.6,geometric,0.0,1.0,0.7951328295201375,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45833525663539204,0.2422360248447205
2,44,lambda_sensitivity,low_veto_frac,0.0,0.6,min,0.0,1.0,0.7667975224724521,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
2,44,lambda_sensitivity,low_veto_frac,0.0,0.7,linear,0.0,1.0,0.8321838136413267,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21933819241736796,0.1834319526627219
2,44,lambda_sensitivity,low_veto_frac,0.0,0.7,geometric,0.0,1.0,0.8207362269030376,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36223169936280164,0.19047619047619047
2,44,lambda_sensitivity,low_veto_frac,0.0,0.7,min,0.0,1.0,0.7667975224724521,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
2,44,lambda_sensitivity,low_veto_frac,0.0,0.8,linear,0.06,0.94,0.8634090809894226,6.0,3.0,91.0,0.06,0.03,0.91,0.09,0.06,0.0,0.10718456626121925,0.12994350282485875
2,44,lambda_sensitivity,low_veto_frac,0.0,0.8,geometric,0.0,1.0,0.8369357116902856,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2708363855300787,0.15606936416184972
2,44,lambda_sensitivity,low_veto_frac,0.0,0.8,min,0.0,1.0,0.7667975224724521,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
2,44,lambda_sensitivity,low_veto_frac,0.0,0.9,linear,0.21,0.79,0.8862073927427772,21.0,3.0,76.0,0.21,0.03,0.76,0.24,0.21,0.0,0.015624776878166626,0.08695652173913043
2,44,lambda_sensitivity,low_veto_frac,0.0,0.9,geometric,0.0,1.0,0.858394902458473,0.0,3.0,97.0,0.0,0.03,0.97,0.03,0.0,0.0,0.1866499423009382,0.11731843575418995
2,44,lambda_sensitivity,low_veto_frac,0.0,0.9,min,0.0,1.0,0.7667975224724521,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
2,44,lambda_sensitivity,low_veto_frac,0.0,1.0,linear,0.28,0.72,0.8899031475590189,28.0,7.0,65.0,0.28,0.07,0.65,0.35,0.28,0.0,-0.05765833314951418,0.05263157894736842
2,44,lambda_sensitivity,low_veto_frac,0.0,1.0,geometric,0.0,1.0,0.8641807533662422,0.0,9.0,91.0,0.0,0.09,0.91,0.09,0.0,0.0,0.11045506999147058,0.07526881720430108
2,44,lambda_sensitivity,low_veto_frac,0.0,1.0,min,0.0,1.0,0.7667975224724521,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
3,45,lambda_sensitivity,low_veto_frac,0.0,0.0,linear,0.0,1.0,0.4344962294963048,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
3,45,lambda_sensitivity,low_veto_frac,0.0,0.0,geometric,0.0,1.0,0.4344962294963048,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
3,45,lambda_sensitivity,low_veto_frac,0.0,0.0,min,0.0,1.0,0.7584703371991947,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
3,45,lambda_sensitivity,low_veto_frac,0.0,0.1,linear,0.0,1.0,0.5026195344692487,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9378373934409507,0.7699115044247787
3,45,lambda_sensitivity,low_veto_frac,0.0,0.1,geometric,0.0,1.0,0.5479892228560787,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.925262154432793,0.6528925619834711
3,45,lambda_sensitivity,low_veto_frac,0.0,0.1,min,0.0,1.0,0.7584703371991947,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
3,45,lambda_sensitivity,low_veto_frac,0.0,0.2,linear,0.0,1.0,0.5751715144171838,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8590500323154578,0.5873015873015873
3,45,lambda_sensitivity,low_veto_frac,0.0,0.2,geometric,0.0,1.0,0.6356749678492551,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8357894736842105,0.43884892086330934
3,45,lambda_sensitivity,low_veto_frac,0.0,0.2,min,0.0,1.0,0.7584703371991947,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
3,45,lambda_sensitivity,low_veto_frac,0.0,0.3,linear,0.0,1.0,0.652723304448741,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7576603640599832,0.42857142857142855
3,45,lambda_sensitivity,low_veto_frac,0.0,0.3,geometric,0.0,1.0,0.7019300257193624,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7374060508755205,0.32450331125827814
3,45,lambda_sensitivity,low_veto_frac,0.0,0.3,min,0.0,1.0,0.7584703371991947,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
3,45,lambda_sensitivity,low_veto_frac,0.0,0.4,linear,0.0,1.0,0.7260788206747104,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6322331942877704,0.2903225806451613
3,45,lambda_sensitivity,low_veto_frac,0.0,0.4,geometric,0.0,1.0,0.7527779128417194,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.633066077968993,0.22699386503067484
3,45,lambda_sensitivity,low_veto_frac,0.0,0.4,min,0.0,1.0,0.7584703371991947,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
3,45,lambda_sensitivity,low_veto_frac,0.0,0.5,linear,0.0,1.0,0.781117108276489,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4804393388124911,0.19047619047619047
3,45,lambda_sensitivity,low_veto_frac,0.0,0.5,geometric,0.0,1.0,0.7759806960537057,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5255912899503286,0.1834319526627219
3,45,lambda_sensitivity,low_veto_frac,0.0,0.5,min,0.0,1.0,0.7584703371991947,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
3,45,lambda_sensitivity,low_veto_frac,0.0,0.6,linear,0.0,1.0,0.8075808252515578,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3145781729932768,0.14942528735632185
3,45,lambda_sensitivity,low_veto_frac,0.0,0.6,geometric,0.0,1.0,0.801990364946969,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41852992825247093,0.14942528735632185
3,45,lambda_sensitivity,low_veto_frac,0.0,0.6,min,0.0,1.0,0.7584703371991947,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
3,45,lambda_sensitivity,low_veto_frac,0.0,0.7,linear,0.0,1.0,0.8314270399939043,0.0,2.0,98.0,0.0,0.02,0.98,0.02,0.0,0.0,0.16711395421547529,0.12359550561797752
3,45,lambda_sensitivity,low_veto_frac,0.0,0.7,geometric,0.0,1.0,0.8134221291828561,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31439466158245943,0.12994350282485875
3,45,lambda_sensitivity,low_veto_frac,0.0,0.7,min,0.0,1.0,0.7584703371991947,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
3,45,lambda_sensitivity,low_veto_frac,0.0,0.8,linear,0.08,0.92,0.8611770045767173,8.0,4.0,88.0,0.08,0.04,0.88,0.12,0.08,0.0,0.049055184674710955,0.07526881720430108
3,45,lambda_sensitivity,low_veto_frac,0.0,0.8,geometric,0.0,1.0,0.8340712746370166,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21822688274547183,0.10497237569060773
3,45,lambda_sensitivity,low_veto_frac,0.0,0.8,min,0.0,1.0,0.7584703371991947,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
3,45,lambda_sensitivity,low_veto_frac,0.0,0.9,linear,0.18,0.8200000000000001,0.8791861775078965,18.0,8.0,74.0,0.18,0.08,0.74,0.26,0.18,0.0,-0.04321418405598387,0.05263157894736842
3,45,lambda_sensitivity,low_veto_frac,0.0,0.9,geometric,0.0,1.0,0.8500637648671747,0.0,4.0,96.0,0.0,0.04,0.96,0.04,0.0,0.0,0.12984998243941595,0.06951871657754011
3,45,lambda_sensitivity,low_veto_frac,0.0,0.9,min,0.0,1.0,0.7584703371991947,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
3,45,lambda_sensitivity,low_veto_frac,0.0,1.0,linear,0.28,0.72,0.8831043173218489,28.0,12.0,60.0,0.28,0.12,0.6,0.4,0.28,0.0,-0.11592802703640372,0.041666666666666664
3,45,lambda_sensitivity,low_veto_frac,0.0,1.0,geometric,0.0,1.0,0.8612146080379799,0.0,16.0,84.0,0.0,0.16,0.84,0.16,0.0,0.0,0.0522301941698861,0.04712041884816754
3,45,lambda_sensitivity,low_veto_frac,0.0,1.0,min,0.0,1.0,0.7584703371991947,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
4,46,lambda_sensitivity,low_veto_frac,0.0,0.0,linear,0.0,1.0,0.4761645918721767,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
4,46,lambda_sensitivity,low_veto_frac,0.0,0.0,geometric,0.0,1.0,0.4761645918721767,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
